图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE03000024,苦,1619140774883T0604VE03000024VE013401619140935603,苦,0,0,1,5,1,这样苦,"['zhe', 'yang', 'ku']"
VE03000024,苦,1619141078429T0504VE03000024VE013401619141217511,,,,,,,我,['wo']
VE03000024,苦,1619141639151T0404VE03000024VE013401619141835079,西药不甜,0,0,1,3,0,要不钱,"['yao', 'bu', 'qian']"
VE03000024,苦,1619141790389T0304VE03000024VE013401619141963774,药很苦,0,0,1,5,1,要很苦,"['yao', 'hen', 'ku']"
VE03000024,苦,1619141817365T0304VE03000024VE013401619142047669,很苦,0,0,1,5,1,很苦,"['hen', 'ku']"
VE03000024,苦,1619143073964T0504VE03000024VE013401619143325452,苦,0,0,0,4,1,我,['wo']
VE03000024,苦,1619143494553T0404VE03000024VE013401619143711559,药也很甜,0,0,1,4,0,,['']
VE03000024,苦,1619144024313T0304VE03000024VE013401619144376242,,,,,,,有了才双双的,"['you', 'le', 'cai', 'shuang', 'shuang', 'de']"
VE03000024,苦,1619144248468T0404VE03000024VE013401619144453797,不甜,0,0,1,5,0,嗯热钱,"['en', 're', 'qian']"
VE03000024,苦,1619144432917T0604VE03000024VE013401619144669427,药很苦,0,0,1,5,1,药很苦,"['yao', 'hen', 'ku']"
VE03000024,苦,1619146069733T0504VE03000024VE013401619146237938,很苦,0,0,1,5,1,苦很苦,"['ku', 'hen', 'ku']"
VE03000024,苦,1619146546065T0604VE03000024VE013401619146720560,药很苦,0,0,1,4,1,又很苦,"['you', 'hen', 'ku']"
VE03000024,苦,1619146580306T0604VE03000024VE013401619146720470,药很苦,0,0,1,5,1,要很苦,"['yao', 'hen', 'ku']"
VE03000024,苦,1619146620903T0304VE03000024VE013401619146872356,药苦,0,0,1,5,1,,['']
VE03000024,苦,1619146972584T0404VE03000024VE013401619147174295,,,,,,,这是什么一个，茶杯,"['zhe', 'shi', 'shen', 'me', 'yi', 'ge', 'cha', 'bei']"
VE03000024,苦,1619151445887T0504VE03000024VE013401619151619631,/,,,,,,,['']
VE03000024,苦,1619158576930T0404VE03000024VE013401619158758247,,,,,,,唉呀我是填的药怎么样？药嗯叫的是这个一觉他吃起来怎么样？要吃起来吃药吃药是甜的还是吃药？,"['ai', 'ya', 'wo', 'shi', 'tian', 'de', 'yao', 'zen', 'me', 'yang', 'yao', 'en', 'jiao', 'de', 'shi', 'zhe', 'ge', 'yi', 'jue', 'ta', 'chi', 'qi', 'lai', 'zen', 'me', 'yang', 'yao', 'chi', 'qi', 'lai', 'chi', 'yao', 'chi', 'yao', 'shi', 'tian', 'de', 'huan', 'shi', 'chi', 'yao']"
VE03000024,苦,1619158627649T0404VE03000024VE013401619158924837,,,,,,,这个时间太紧了,"['zhe', 'ge', 'shi', 'jian', 'tai', 'jin', 'le']"
VE03000026,茶壶,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000026,茶壶,1633T0501VE03000026VE00200,一个茶杯,0,1,1,4,0,一个茶杯,"['yi', 'ge', 'cha', 'bei']"
VE03000026,茶壶,1634T0401VE03000026VE00200,胡子,0,0,1,4,0,组字,"['zu', 'zi']"
VE03000026,茶壶,1640T0501VE03000026VE00200,神灯,0,0,1,4,0,万群的,"['wan', 'qun', 'de']"
VE03000026,茶壶,1642T0601VE03000026VE00200,茶壶,0,0,1,4,1,查核,"['cha', 'he']"
VE03000026,茶壶,1651T0501VE03000026VE00200,茶杯,0,0,1,3,0,对对是是喝水茶杯,"['dui', 'dui', 'shi', 'shi', 'he', 'shui', 'cha', 'bei']"
VE03000026,茶壶,1696T0501VE03000026VE00200,茶壶,0,0,0,5,1,茶壶,"['cha', 'hu']"
VE03000026,茶壶,1698T0601VE03000026VE00200,茶壶,0,0,0,5,1,茶壶,"['cha', 'hu']"
VE03000026,茶壶,1699T0401VE03000026VE00200,茶壶,0,0,1,5,1,茶壶啊,"['cha', 'hu', 'a']"
VE03000026,茶壶,1729T0601VE03000026VE00200,/,,,,,,他们看自己的，还有一块就是说,"['ta', 'men', 'kan', 'zi', 'ji', 'de', 'huan', 'you', 'yi', 'kuai', 'jiu', 'shi', 'shuo']"
VE03000026,茶壶,1619139254929T0401VE03000026VE002001619139479366,,,,,,,政府,"['zheng', 'fu']"
VE03000026,茶壶,1619140583323T0301VE03000026VE002001619140856142,壶,0,1,1,4,1,明白了？没有？,"['ming', 'bai', 'le', 'mei', 'you']"
VE03000026,茶壶,1619140803288T0301VE03000026VE002001619141083908,壶,0,0,1,4,1,服务,"['fu', 'wu']"
VE03000026,茶壶,1619141148243T0301VE03000026VE002001619141440938,达壶,0,0,1,3,1,打鼓,"['da', 'gu']"
VE03000026,茶壶,1619141591862T0401VE03000026VE002001619141846571,茶杯,0,0,1,5,0,嗯好茶杯,"['en', 'hao', 'cha', 'bei']"
VE03000026,茶壶,1619142948991T0601VE03000026VE002001619143128756,,,,,,,把酒的弄酒的酒啊这茶壶茶壶,"['ba', 'jiu', 'de', 'nong', 'jiu', 'de', 'jiu', 'a', 'zhe', 'cha', 'hu', 'cha', 'hu']"
VE03000026,茶壶,1619143106723T0501VE03000026VE002001619143289847,壶,0,0,1,4,1,胡,['hu']
VE03000026,茶壶,1619143408938T0401VE03000026VE002001619143670516,壶,0,0,0,4,1,阿福,"['a', 'fu']"
VE03000026,茶壶,1619143638269T0601VE03000026VE002001619143931863,茶壶,0,0,1,5,1,茶壶,"['cha', 'hu']"
VE03000026,茶壶,1619144282459T0401VE03000026VE002001619144551178,茶壶,0,0,0,5,1,茶壶,"['cha', 'hu']"
VE03000026,茶壶,1619146399723T0301VE03000026VE002001619146669198,,,,,,,嗯对,"['en', 'dui']"
VE03000026,茶壶,1619146968290T0301VE03000026VE002001619147181046,装茶的,0,0,1,4,0,查查张查吧,"['cha', 'cha', 'zhang', 'cha', 'ba']"
VE03000026,茶壶,1619147264566T0601VE03000026VE002001619147426768,壶,0,0,1,4,1,胡,['hu']
VE03000026,茶壶,1619150766729T0501VE03000026VE002001619151064093,,,,,,,泛滥泛滥的海监,"['fan', 'lan', 'fan', 'lan', 'de', 'hai', 'jian']"
VE03000026,茶壶,1619150769122T0501VE03000026VE002001619150993438,,,,,,,那你来说冷，这是,"['na', 'ni', 'lai', 'shuo', 'leng', 'zhe', 'shi']"
VE03000026,茶壶,1619159898285T0301VE03000026VE002001619160131801,,,,,,,,['']
VE03000026,茶壶,1619159927555T0401VE03000026VE002001619160270203,杯,0,0,1,5,0,唉,['ai']
VE03000026,茶壶,1619160077023T0401VE03000026VE002001619160313711,茶壶,0,0,1,4,1,茶壶,"['cha', 'hu']"
VE03000026,茶壶,1619160188300T0401VE03000026VE002001619160450713,茶壶,0,0,1,3,1,他胡胡,"['ta', 'hu', 'hu']"
VE03000026,茶壶,1619160278071T0301VE03000026VE002001619160692305,,,,,,,飞哥,"['fei', 'ge']"
VE03000026,茶壶,1619160846656T0401VE03000026VE002001619161207199,壶茶壶,0,1,1,5,1,壶茶壶什么壶，茶壶,"['hu', 'cha', 'hu', 'shen', 'me', 'hu', 'cha', 'hu']"
VE03000028,笔、铅笔,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000028,笔、铅笔,1636T0504VE03000028VE01044,铅笔,0,0,1,5,1,铅笔,"['qian', 'bi']"
VE03000028,笔、铅笔,1645T0504VE03000028VE01044,铅笔,0,0,1,3,1,,['']
VE03000028,笔、铅笔,1655T0404VE03000028VE01044,笔,0,0,1,4,1,第一,"['di', 'yi']"
VE03000028,笔、铅笔,1697T0504VE03000028VE01044,铅笔,0,0,0,4,1,铅笔,"['qian', 'bi']"
VE03000028,笔、铅笔,1619139303876T0404VE03000028VE010441619139686721,笔,0,0,0,5,1,识别,"['shi', 'bie']"
VE03000028,笔、铅笔,1619140450795T0404VE03000028VE010441619140734988,/,,,,,,嗯嗯嗯,"['en', 'en', 'en']"
VE03000028,笔、铅笔,1619141078429T0504VE03000028VE010441619141197166,笔,0,0,1,5,1,比,['bi']
VE03000028,笔、铅笔,1619141639151T0404VE03000028VE010441619141807257,铅笔,0,0,1,5,1,铅笔,"['qian', 'bi']"
VE03000028,笔、铅笔,1619141790389T0304VE03000028VE010441619141933817,这是铅笔,0,0,1,5,1,这是铅笔,"['zhe', 'shi', 'qian', 'bi']"
VE03000028,笔、铅笔,1619141817365T0304VE03000028VE010441619142020072,铅笔,0,0,0,4,1,三笔,"['san', 'bi']"
VE03000028,笔、铅笔,1619143073964T0504VE03000028VE010441619143302597,笔,0,0,1,4,1,分比,"['fen', 'bi']"
VE03000028,笔、铅笔,1619143494553T0404VE03000028VE010441619143685008,画笔,0,0,1,5,0,画笔,"['hua', 'bi']"
VE03000028,笔、铅笔,1619144024313T0304VE03000028VE010441619144336994,铅笔,0,1,1,3,1,嗯这是天天,"['en', 'zhe', 'shi', 'tian', 'tian']"
VE03000028,笔、铅笔,1619144248468T0404VE03000028VE010441619144430230,这是铅笔,0,0,1,3,1,切丝切笔,"['qie', 'si', 'qie', 'bi']"
VE03000028,笔、铅笔,1619146069733T0504VE03000028VE010441619146211575,铅笔,0,0,1,5,1,,['']
VE03000028,笔、铅笔,1619146620903T0304VE03000028VE010441619146828016,笔,0,0,1,5,1,毕业,"['bi', 'ye']"
VE03000028,笔、铅笔,1619146972584T0404VE03000028VE010441619147139497,铅笔,0,0,1,5,1,铅笔,"['qian', 'bi']"
VE03000028,笔、铅笔,1619151445887T0504VE03000028VE010441619151594370,,,,,,,,['']
VE03000028,笔、铅笔,1619158576930T0404VE03000028VE010441619158692998,,,,,,,笔什么笔？就是换工资写字的笔,"['bi', 'shen', 'me', 'bi', 'jiu', 'shi', 'huan', 'gong', 'zi', 'xie', 'zi', 'de', 'bi']"
VE03000028,笔、铅笔,1619158627649T0404VE03000028VE010441619158873337,/,,,,,,嗯刚才介绍了,"['en', 'gang', 'cai', 'jie', 'shao', 'le']"
VE03000029,雪、冰雪,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000029,雪、冰雪,1609T0604VE03000029VE01338,雪北极,0,0,1,5,1,去去北极,"['qu', 'qu', 'bei', 'ji']"
VE03000029,雪、冰雪,1636T0504VE03000029VE01338,雪山,0,0,1,4,1,选,['xuan']
VE03000029,雪、冰雪,1645T0504VE03000029VE01338,南极,0,0,1,4,0,来自于,"['lai', 'zi', 'yu']"
VE03000029,雪、冰雪,1655T0404VE03000029VE01338,雪,0,0,1,5,1,学,['xue']
VE03000029,雪、冰雪,1697T0504VE03000029VE01338,这个山吧,0,0,1,4,0,这个山吧,"['zhe', 'ge', 'shan', 'ba']"
VE03000029,雪、冰雪,1619139303876T0404VE03000029VE013381619139789471,这是雪,0,0,1,5,1,这是雪,"['zhe', 'shi', 'xue']"
VE03000029,雪、冰雪,1619140450795T0404VE03000029VE013381619140795491,雪,0,0,1,5,1,火,['huo']
VE03000029,雪、冰雪,1619140774883T0604VE03000029VE013381619140963535,这个是下雪天,0,0,1,5,1,这个是下雪天,"['zhe', 'ge', 'shi', 'xia', 'xue', 'tian']"
VE03000029,雪、冰雪,1619141078429T0504VE03000029VE013381619141233315,/,,,,,,,['']
VE03000029,雪、冰雪,1619141639151T0404VE03000029VE013381619141860348,雪花,0,1,1,4,1,雪花那里,"['xue', 'hua', 'na', 'li']"
VE03000029,雪、冰雪,1619141790389T0304VE03000029VE013381619141985628,这是雪地,0,0,1,5,1,这是雪地,"['zhe', 'shi', 'xue', 'di']"
VE03000029,雪、冰雪,1619141817365T0304VE03000029VE013381619142070742,,,,,,,一个山姆,"['yi', 'ge', 'shan', 'mu']"
VE03000029,雪、冰雪,1619143073964T0504VE03000029VE013381619143342817,秋天,0,0,1,5,0,秋天,"['qiu', 'tian']"
VE03000029,雪、冰雪,1619143494553T0404VE03000029VE013381619143734545,雪,0,0,1,4,1,我,['wo']
VE03000029,雪、冰雪,1619144024313T0304VE03000029VE013381619144413604,,,,,,,轻柔是生的那怎么样加一些,"['qing', 'rou', 'shi', 'sheng', 'de', 'na', 'zen', 'me', 'yang', 'jia', 'yi', 'xie']"
VE03000029,雪、冰雪,1619144248468T0404VE03000029VE013381619144476896,雪三,0,0,1,3,1,嗯血丝啊,"['en', 'xie', 'si', 'a']"
VE03000029,雪、冰雪,1619144432917T0604VE03000029VE013381619144703101,,,,,,,这是雪雪那它在哪里？呢雪山，是不是？,"['zhe', 'shi', 'xue', 'xue', 'na', 'ta', 'zai', 'na', 'li', 'ni', 'xue', 'shan', 'shi', 'bu', 'shi']"
VE03000029,雪、冰雪,1619146069733T0504VE03000029VE013381619146259140,/,,,,,,嗯,['en']
VE03000029,雪、冰雪,1619146546065T0604VE03000029VE013381619146742133,雪地,0,0,1,3,1,水利,"['shui', 'li']"
VE03000029,雪、冰雪,1619146580306T0604VE03000029VE013381619146744466,下雪,0,1,1,5,1,下雪,"['xia', 'xue']"
VE03000029,雪、冰雪,1619146620903T0304VE03000029VE013381619146921174,雪,0,0,0,5,1,,['']
VE03000029,雪、冰雪,1619146972584T0404VE03000029VE013381619147198033,雪,0,0,1,4,1,选,['xuan']
VE03000029,雪、冰雪,1619151445887T0504VE03000029VE013381619151638338,下雪天,0,0,1,3,1,嗯嗯上学前,"['en', 'en', 'shang', 'xue', 'qian']"
VE03000029,雪、冰雪,1619158576930T0404VE03000029VE013381619158818273,这是下雪的,0,1,1,4,1,这是下雪的下雪,"['zhe', 'shi', 'xia', 'xue', 'de', 'xia', 'xue']"
VE03000029,雪、冰雪,1619158627649T0404VE03000029VE013381619158952560,下雪,0,0,1,3,1,下水,"['xia', 'shui']"
VE03000030,串、葡萄,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000030,串、葡萄,1603T0601VE03000030VE01097,一个一个的,0,1,1,3,0,异常一一个一个的是麻烦他跟那个表,"['yi', 'chang', 'yi', 'yi', 'ge', 'yi', 'ge', 'de', 'shi', 'ma', 'fan', 'ta', 'gen', 'na', 'ge', 'biao']"
VE03000030,串、葡萄,1642T0601VE03000030VE01097,/,,,,,,,['']
VE03000030,串、葡萄,1698T0601VE03000030VE01097,一颗一颗的,0,0,1,5,0,一颗一颗的,"['yi', 'ke', 'yi', 'ke', 'de']"
VE03000030,串、葡萄,1729T0601VE03000030VE01097,,,,,,,以后我们要求英国去英国呢就是,"['yi', 'hou', 'wo', 'men', 'yao', 'qiu', 'ying', 'guo', 'qu', 'ying', 'guo', 'ni', 'jiu', 'shi']"
VE03000030,串、葡萄,1619142948991T0601VE03000030VE010971619143211124,,,,,,,葡萄呢是一个一个的，而且呢都还是一个一个，嘛你看它是一一串一串一串一串的,"['pu', 'tao', 'ni', 'shi', 'yi', 'ge', 'yi', 'ge', 'de', 'er', 'qie', 'ni', 'du', 'huan', 'shi', 'yi', 'ge', 'yi', 'ge', 'ma', 'ni', 'kan', 'ta', 'shi', 'yi', 'yi', 'chuan', 'yi', 'chuan', 'yi', 'chuan', 'yi', 'chuan', 'de']"
VE03000030,串、葡萄,1619143638269T0601VE03000030VE010971619143993958,,,,,,,谢谢，我的是什么？一一串一，串的一串一串,"['xie', 'xie', 'wo', 'de', 'shi', 'shen', 'me', 'yi', 'yi', 'chuan', 'yi', 'chuan', 'de', 'yi', 'chuan', 'yi', 'chuan']"
VE03000030,串、葡萄,1619147264566T0601VE03000030VE010971619147466001,葡萄挂在树上,0,0,0,5,1,葡萄挂在树上,"['pu', 'tao', 'gua', 'zai', 'shu', 'shang']"
VE03000031,推、搬、箱子、快递,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000031,推、搬、箱子、快递,1605T0502VE03000031VE01244,,,,,,,我想他在什么我没有听清，他在包厢好,"['wo', 'xiang', 'ta', 'zai', 'shen', 'me', 'wo', 'mei', 'you', 'ting', 'qing', 'ta', 'zai', 'bao', 'xiang', 'hao']"
VE03000031,推、搬、箱子、快递,1606T0602VE03000031VE01244,运东西,0,0,1,5,0,运东西,"['yun', 'dong', 'xi']"
VE03000031,推、搬、箱子、快递,1629T0502VE03000031VE01244,送快递,0,0,1,4,1,嗯开始开始,"['en', 'kai', 'shi', 'kai', 'shi']"
VE03000031,推、搬、箱子、快递,1632T0402VE03000031VE01244,弄快递,0,0,1,4,1,快递,"['kuai', 'di']"
VE03000031,推、搬、箱子、快递,1643T0502VE03000031VE01244,他在推箱子,0,0,1,5,1,他在推销子,"['ta', 'zai', 'tui', 'xiao', 'zi']"
VE03000031,推、搬、箱子、快递,1646T0602VE03000031VE01244,搬东西,0,0,0,5,1,搬东西,"['ban', 'dong', 'xi']"
VE03000031,推、搬、箱子、快递,1659T0302VE03000031VE01244,拿东西,0,0,1,2,0,买东西,"['mai', 'dong', 'xi']"
VE03000031,推、搬、箱子、快递,1691T0602VE03000031VE01244,在拿东西,0,0,1,5,0,再拿东西,"['zai', 'na', 'dong', 'xi']"
VE03000031,推、搬、箱子、快递,1701T0402VE03000031VE01244,,,,,,,在嗯找到看了就是学校快递，然后找了一个快递，他看看是什么呢？,"['zai', 'en', 'zhao', 'dao', 'kan', 'le', 'jiu', 'shi', 'xue', 'xiao', 'kuai', 'di', 'ran', 'hou', 'zhao', 'le', 'yi', 'ge', 'kuai', 'di', 'ta', 'kan', 'kan', 'shi', 'shen', 'me', 'ni']"
VE03000031,推、搬、箱子、快递,1702T0502VE03000031VE01244,搬货物,0,0,1,5,1,三过五,"['san', 'guo', 'wu']"
VE03000031,推、搬、箱子、快递,1727T0302VE03000031VE01244,/,,,,,,,['']
VE03000031,推、搬、箱子、快递,1619140034682T0502VE03000031VE012441619140238406,,,,,,,行吧嗯嗯还记,"['xing', 'ba', 'en', 'en', 'huan', 'ji']"
VE03000031,推、搬、箱子、快递,1619140502232T0502VE03000031VE012441619140704576,快递,0,0,1,5,1,快递,"['kuai', 'di']"
VE03000031,推、搬、箱子、快递,1619140594192T0402VE03000031VE012441619140793181,取快计,0,0,1,3,1,即可记,"['ji', 'ke', 'ji']"
VE03000031,推、搬、箱子、快递,1619141185300T0402VE03000031VE012441619141522230,运快递,0,0,1,4,1,欢迎快递,"['huan', 'ying', 'kuai', 'di']"
VE03000031,推、搬、箱子、快递,1619142213345T0602VE03000031VE012441619142500412,拿快递,0,0,1,5,1,他快递嗯,"['ta', 'kuai', 'di', 'en']"
VE03000031,推、搬、箱子、快递,1619142625407T0402VE03000031VE012441619142858575,搬箱子,0,0,1,5,1,半仙姐,"['ban', 'xian', 'jie']"
VE03000031,推、搬、箱子、快递,1619142717660T0402VE03000031VE012441619142919154,他在他在搬箱纸,0,0,1,3,1,他在他的烧煮,"['ta', 'zai', 'ta', 'de', 'shao', 'zhu']"
VE03000031,推、搬、箱子、快递,1619142817322T0302VE03000031VE012441619143118511,,,,,,,嗯空间,"['en', 'kong', 'jian']"
VE03000031,推、搬、箱子、快递,1619144112081T0302VE03000031VE012441619144464327,搬箱子,0,0,1,4,1,,['']
VE03000031,推、搬、箱子、快递,1619144882766T0302VE03000031VE012441619145176970,他在推推快递箱,0,0,1,4,1,唉他的推推快递箱,"['ai', 'ta', 'de', 'tui', 'tui', 'kuai', 'di', 'xiang']"
VE03000031,推、搬、箱子、快递,1619145056250T0302VE03000031VE012441619145349514,快递,0,0,1,5,1,快点,"['kuai', 'dian']"
VE03000031,推、搬、箱子、快递,1619145771806T0502VE03000031VE012441619145943670,搬箱子,0,0,0,5,1,搬箱子,"['ban', 'xiang', 'zi']"
VE03000031,推、搬、箱子、快递,1619145921706T0402VE03000031VE012441619146131731,搬东西,0,1,1,5,1,什么东西,"['shen', 'me', 'dong', 'xi']"
VE03000031,推、搬、箱子、快递,1619147343112T0602VE03000031VE012441619147506607,,,,,,,,['']
VE03000031,推、搬、箱子、快递,1619147629090T0302VE03000031VE012441619148473588,,,,,,,想不起来,"['xiang', 'bu', 'qi', 'lai']"
VE03000031,推、搬、箱子、快递,1619151098317T0602VE03000031VE012441619151302379,推箱子,0,0,1,5,1,推箱子,"['tui', 'xiang', 'zi']"
VE03000031,推、搬、箱子、快递,1619151171520T0602VE03000031VE012441619151402260,推箱子,0,0,0,5,1,黑箱子,"['hei', 'xiang', 'zi']"
VE03000031,推、搬、箱子、快递,1619157781789T0502VE03000031VE012441619158094763,搬箱子,0,0,1,5,1,一个搬箱子,"['yi', 'ge', 'ban', 'xiang', 'zi']"
VE03000031,推、搬、箱子、快递,1619159091331T0402VE03000031VE012441619159436991,打开快递,0,0,1,4,1,打开快递,"['da', 'kai', 'kuai', 'di']"
VE03000031,推、搬、箱子、快递,1619159287263T0402VE03000031VE012441619159516598,他在找快递,0,0,1,3,1,现在搞会计,"['xian', 'zai', 'gao', 'hui', 'ji']"
VE03000031,推、搬、箱子、快递,1619159307973T0402VE03000031VE012441619159607842,,,,,,,打开箱子打开吗？你看它这个姿势它在干嘛用？剪刀打开嘛剪刀，嘛它在推这个箱子推这个箱子,"['da', 'kai', 'xiang', 'zi', 'da', 'kai', 'ma', 'ni', 'kan', 'ta', 'zhe', 'ge', 'zi', 'shi', 'ta', 'zai', 'gan', 'ma', 'yong', 'jian', 'dao', 'da', 'kai', 'ma', 'jian', 'dao', 'ma', 'ta', 'zai', 'tui', 'zhe', 'ge', 'xiang', 'zi', 'tui', 'zhe', 'ge', 'xiang', 'zi']"
VE03000031,推、搬、箱子、快递,1619159635156T0302VE03000031VE012441619160022920,,,,,,,这款车,"['zhe', 'kuan', 'che']"
VE03000031,推、搬、箱子、快递,1619159685699T0302VE03000031VE012441619159945842,在推箱子,0,0,1,4,1,再推箱子,"['zai', 'tui', 'xiang', 'zi']"
VE03000031,推、搬、箱子、快递,1619160816668T0402VE03000031VE012441619161046685,搬东西,0,0,1,4,1,搬东西,"['ban', 'dong', 'xi']"
VE03000032,尾巴、毛,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000032,尾巴、毛,1609T0604VE03000032VE01283,一条大蛇胖蛇,0,0,1,3,0,细条大舌，胖舌,"['xi', 'tiao', 'da', 'she', 'pang', 'she']"
VE03000032,尾巴、毛,1636T0504VE03000032VE01283,狐狸的尾巴,0,0,1,4,1,你的尾巴,"['ni', 'de', 'wei', 'ba']"
VE03000032,尾巴、毛,1645T0504VE03000032VE01283,毛,0,0,1,5,0,,['']
VE03000032,尾巴、毛,1655T0404VE03000032VE01283,/,,,,,,次,['ci']
VE03000032,尾巴、毛,1697T0504VE03000032VE01283,猫的尾巴,0,0,0,5,1,猫的尾巴,"['mao', 'de', 'wei', 'ba']"
VE03000032,尾巴、毛,1619139303876T0404VE03000032VE012831619139803979,毛,0,0,1,5,0,能,['neng']
VE03000032,尾巴、毛,1619140450795T0404VE03000032VE012831619140808835,,,,,,,嗯,['en']
VE03000032,尾巴、毛,1619140774883T0604VE03000032VE012831619140976303,尾巴,0,1,1,5,1,尾巴尾巴,"['wei', 'ba', 'wei', 'ba']"
VE03000032,尾巴、毛,1619141078429T0504VE03000032VE012831619141248048,毛毛,0,0,1,5,0,毛毛,"['mao', 'mao']"
VE03000032,尾巴、毛,1619141639151T0404VE03000032VE012831619141871432,蛇,0,0,1,5,0,,['']
VE03000032,尾巴、毛,1619143073964T0504VE03000032VE012831619143352269,尾巴,0,0,0,5,1,尾巴,"['wei', 'ba']"
VE03000032,尾巴、毛,1619143494553T0404VE03000032VE012831619143741837,毛,0,0,1,5,0,妈,['ma']
VE03000032,尾巴、毛,1619144248468T0404VE03000032VE012831619144488178,尾巴,0,0,0,4,1,,['']
VE03000032,尾巴、毛,1619144432917T0604VE03000032VE012831619144718716,尾巴,0,0,0,5,1,拜拜,"['bai', 'bai']"
VE03000032,尾巴、毛,1619146069733T0504VE03000032VE012831619146266670,/,,,,,,,['']
VE03000032,尾巴、毛,1619146546065T0604VE03000032VE012831619146750907,尾巴,0,0,0,5,1,尾巴,"['wei', 'ba']"
VE03000032,尾巴、毛,1619146580306T0604VE03000032VE012831619146754148,尾巴,0,0,0,5,1,尾巴,"['wei', 'ba']"
VE03000032,尾巴、毛,1619146972584T0404VE03000032VE012831619147206692,,,,,,,啊,['a']
VE03000032,尾巴、毛,1619151445887T0504VE03000032VE012831619151651643,/,,,,,,一张呢,"['yi', 'zhang', 'ni']"
VE03000032,尾巴、毛,1619158576930T0404VE03000032VE012831619158832716,,,,,,,嗯这是小猫的屁股吗屁股吗？你那这个长长的是什么呢小猫吧什么勒？小猫,"['en', 'zhe', 'shi', 'xiao', 'mao', 'de', 'pi', 'gu', 'ma', 'pi', 'gu', 'ma', 'ni', 'na', 'zhe', 'ge', 'chang', 'chang', 'de', 'shi', 'shen', 'me', 'ni', 'xiao', 'mao', 'ba', 'shen', 'me', 'le', 'xiao', 'mao']"
VE03000032,尾巴、毛,1619158627649T0404VE03000032VE012831619158964208,猫的猫的尾巴,0,0,1,4,1,为吧,"['wei', 'ba']"
VE03000033,下雪,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000033,下雪,1619083643741T0404VE03000033VE009011619083705786,/,,,,,,,['']
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1607T0603VE03000036VE00698,/,,,,,,,['']
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1608T0503VE03000036VE00698,吃饭的地方,0,0,1,4,1,吃饭的地方,"['chi', 'fan', 'de', 'di', 'fang']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1635T0503VE03000036VE00698,饭店,0,0,1,5,1,是饭店,"['shi', 'fan', 'dian']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1637T0503VE03000036VE00698,餐厅,0,0,1,4,1,欢迎天,"['huan', 'ying', 'tian']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1648T0603VE03000036VE00698,,,,,,,广州,"['guang', 'zhou']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1656T0403VE03000036VE00698,这是吃饭的地方,0,0,1,2,1,真是生活的结果,"['zhen', 'shi', 'sheng', 'huo', 'de', 'jie', 'guo']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1690T0603VE03000036VE00698,吃换的地慌,0,0,1,3,1,吃坏的地方,"['chi', 'huai', 'de', 'di', 'fang']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1703T0503VE03000036VE00698,,,,,,,这是咖啡店,"['zhe', 'shi', 'ka', 'fei', 'dian']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1619139604818T0403VE03000036VE006981619139816536,这个撕饭店,0,0,0,3,1,这个是饭店这个是,"['zhe', 'ge', 'shi', 'fan', 'dian', 'zhe', 'ge', 'shi']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1619139815024T0403VE03000036VE006981619140124232,,,,,,,来了,"['lai', 'le']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1619141495940T0603VE03000036VE006981619141734817,换店,0,0,1,3,1,花店,"['hua', 'dian']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1619142316969T0303VE03000036VE006981619142507504,这是学校,0,0,1,3,0,这是什么？呀,"['zhe', 'shi', 'shen', 'me', 'ya']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1619142537825T0403VE03000036VE006981619142747059,,,,,,,看见我,"['kan', 'jian', 'wo']"
VE03000036,餐桌、餐厅、餐馆、饭店、吃饭,1619142962567T0303VE03000036VE006981619143175715,这是这是餐桌,0,0,1,3,1,这次这是他的,"['zhe', 'ci', 'zhe', 'shi', 'ta', 'de']"
