图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音
VE05000112,红色,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000112,红色,1340T0503VE05000112VE00062,红色,,,1,5,1,红色,"['hong', 'se']"
VE05000112,红色,1343T0501VE05000112VE00062,红色,,,1,5,1,红色,"['hong', 'se']"
VE05000112,红色,1350T0504VE05000112VE00062,红色,,,1,4,1,红色,"['hong', 'se']"
VE05000112,红色,1618277350113T0501VE05000112VE000621618277591744,是红色,,,1,4,1,吃了红色,"['chi', 'le', 'hong', 'se']"
VE05000112,红色,1618283377735T0503VE05000112VE000621618283654693,红色,,,1,5,1,红色,"['hong', 'se']"
VE05000112,红色,1618283790419T0504VE05000112VE000621618283945396,这是红色 ,,,1,5,1,这是红色,"['zhe', 'shi', 'hong', 'se']"
VE05000112,红色,1618296805874T0504VE05000112VE000621618297001037,红色,,,1,5,1,红色,"['hong', 'se']"
VE05000112,红色,1618298013833T0501VE05000112VE000621618298239590,是和 圆圆的红色,,,1,3,1,之后人员的红色,"['zhi', 'hou', 'ren', 'yuan', 'de', 'hong', 'se']"
VE05000112,红色,1618298310027T0503VE05000112VE000621618298516263,红色,,,1,4,1,等一下,"['deng', 'yi', 'xia']"
VE05000112,红色,1618450064906T0504VE05000112VE000621618450215099,色,,,,5,0,是啊,"['shi', 'a']"
VE05000112,红色,1618450727708T0503VE05000112VE000621618450934087,/,,,,0,0,,['']
VE05000112,红色,1618451101330T0501VE05000112VE000621618451316747,红射,,,1,3,1,红色,"['hong', 'se']"
VE05000112,红色,1618454164862T0503VE05000112VE000621618454349644,红色,,,1,4,1,红色,"['hong', 'se']"
VE05000112,红色,1618454475187T0501VE05000112VE000621618454672930,色,,,,5,0,是啊,"['shi', 'a']"
VE05000112,红色,1618455362593T0504VE05000112VE000621618455477150,红丝,,,1,3,1,可是,"['ke', 'shi']"
VE05000113,演唱、唱歌,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000113,演唱、唱歌,1350T0504VE05000113VE01030,唱歌,,,1,3,1,唱歌,"['chang', 'ge']"
VE05000113,演唱、唱歌,1618275375251T0505VE05000113VE010301618275558352,在唱歌,,,1,3,1,在唱歌,"['zai', 'chang', 'ge']"
VE05000113,演唱、唱歌,1618283790419T0504VE05000113VE010301618284015341,他在唱歌,,,,5,1,他在唱歌,"['ta', 'zai', 'chang', 'ge']"
VE05000113,演唱、唱歌,1618296468087T0505VE05000113VE010301618296694809,他在唱歌,,,,5,1,他在唱歌,"['ta', 'zai', 'chang', 'ge']"
VE05000113,演唱、唱歌,1618296805874T0504VE05000113VE010301618297065442,他在唱歌,,,1,3,1,他在唱歌,"['ta', 'zai', 'chang', 'ge']"
VE05000113,演唱、唱歌,1618450064906T0504VE05000113VE010301618450274129,在唱嘚,,,,3,1,在唱的,"['zai', 'chang', 'de']"
VE05000113,演唱、唱歌,1618453886603T0505VE05000113VE010301618454057656,在唱歌,,,,5,1,在唱歌,"['zai', 'chang', 'ge']"
VE05000113,演唱、唱歌,1618455362593T0504VE05000113VE010301618455531081,烫歌,,,,3,1,唱歌,"['chang', 'ge']"
VE05000114,厨师、主厨,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000114,厨师、主厨,1343T0501VE05000114VE01103,厨师,,,,5,1,厨师,"['chu', 'shi']"
VE05000114,厨师、主厨,1350T0504VE05000114VE01103,徂丝,,,,3,1,厨师,"['chu', 'shi']"
VE05000114,厨师、主厨,1618277350113T0501VE05000114VE011031618277604369,他是厨丝,,,,3,1,,['']
VE05000114,厨师、主厨,1618283790419T0504VE05000114VE011031618283962499,他是厨师,,,,5,1,他是厨师,"['ta', 'shi', 'chu', 'shi']"
VE05000114,厨师、主厨,1618296805874T0504VE05000114VE011031618297016660,厨丝,,,1,3,1,厨师,"['chu', 'shi']"
VE05000114,厨师、主厨,1618298013833T0501VE05000114VE011031618298256019,他是厨师,,,1,5,1,他是图书,"['ta', 'shi', 'tu', 'shu']"
VE05000114,厨师、主厨,1618450064906T0504VE05000114VE011031618450227973,他是厨师,,,,5,1,他是厨师,"['ta', 'shi', 'chu', 'shi']"
VE05000114,厨师、主厨,1618451101330T0501VE05000114VE011031618451331653,厨丝,,,,3,1,厨师,"['chu', 'shi']"
VE05000114,厨师、主厨,1618454475187T0501VE05000114VE011031618454685267,厨师,,,,5,1,厨师,"['chu', 'shi']"
VE05000114,厨师、主厨,1618455362593T0504VE05000114VE011031618455489834,厨丝,,,,3,1,不是啊,"['bu', 'shi', 'a']"
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1340T0503VE05000115VE00745,鞋子,,,1,5,1,鞋子,"['xie', 'zi']"
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1618275375251T0505VE05000115VE007451618275571634,字,,,,2,0,儿子,"['er', 'zi']"
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1618283377735T0503VE05000115VE007451618283664009,鞋子,,,1,4,1,喜儿子,"['xi', 'er', 'zi']"
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1618296468087T0505VE05000115VE007451618296708994,这是席子,,,1,3,1,这是鞋子,"['zhe', 'shi', 'xie', 'zi']"
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1618298310027T0503VE05000115VE007451618298524417,拖鞋,,,1,4,0,我喜,"['wo', 'xi']"
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1618450727708T0503VE05000115VE007451618450942249,/,,,,0,0,,['']
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1618453886603T0505VE05000115VE007451618454073812,鞋子,,,,4,1,鞋子,"['xie', 'zi']"
VE05000115,运动鞋、网球鞋、鞋子、皮鞋,1618454164862T0503VE05000115VE007451618454357890,子,,,1,4,0,嗯,['en']
VE05000116,农场,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000116,农场,1343T0501VE05000116VE01014,农场,,,1,5,1,农场,"['nong', 'chang']"
VE05000116,农场,1350T0504VE05000116VE01014,嗯 田地,,,1,5,0,嗯前前几,"['en', 'qian', 'qian', 'ji']"
VE05000116,农场,1618277350113T0501VE05000116VE010141618277587482,这是农场,,,1,5,1,但是农场,"['dan', 'shi', 'nong', 'chang']"
VE05000116,农场,1618283377735T0503VE05000116VE010141618283649330,嗯 农场,,,1,5,1,农产,"['nong', 'chan']"
VE05000116,农场,1618283790419T0504VE05000116VE010141618283939041,这是,,,1,5,0,这是,"['zhe', 'shi']"
VE05000116,农场,1618296805874T0504VE05000116VE010141618296993037,这你是 农田,,,1,3,0,这里是农田,"['zhe', 'li', 'shi', 'nong', 'tian']"
VE05000116,农场,1618298013833T0501VE05000116VE010141618298233716,这是棒子 草地,,,1,3,0,就是房子、草地,"['jiu', 'shi', 'fang', 'zi', 'cao', 'di']"
VE05000116,农场,1618298310027T0503VE05000116VE010141618298510601,/,,,1,0,0,谁知,"['shui', 'zhi']"
VE05000116,农场,1618450064906T0504VE05000116VE010141618450210628,/,,,,0,0,,['']
VE05000116,农场,1618450727708T0503VE05000116VE010141618450929465,农场,,,1,5,1,红茶,"['hong', 'cha']"
VE05000116,农场,1618451101330T0501VE05000116VE010141618451312077,nongcang,1,,,3,1,农场,"['nong', 'chang']"
VE05000116,农场,1618454164862T0503VE05000116VE010141618454345103,农村,,,1,5,0,农村,"['nong', 'cun']"
VE05000116,农场,1618454475187T0501VE05000116VE010141618454667704,田地,,,,5,0,田地,"['tian', 'di']"
VE05000116,农场,1618455362593T0504VE05000116VE010141618455473374,nongcang,,,1,3,1,工厂,"['gong', 'chang']"
VE05000117,蜻蜓,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000117,蜻蜓,1340T0503VE05000117VE00046,/,,,1,0,0,嗯嗯嗯,"['en', 'en', 'en']"
VE05000117,蜻蜓,1343T0501VE05000117VE00046,蜜蜂,,,1,4,0,密封,"['mi', 'feng']"
VE05000117,蜻蜓,1350T0504VE05000117VE00046,嗯 蚊子,,,1,5,0,嗯蚊子,"['en', 'wen', 'zi']"
VE05000117,蜻蜓,1618277350113T0501VE05000117VE000461618277582817,蜂,,,1,3,0,一分,"['yi', 'fen']"
VE05000117,蜻蜓,1618283377735T0503VE05000117VE000461618283644400,一个蚊子,,,1,5,0,一个文字,"['yi', 'ge', 'wen', 'zi']"
VE05000117,蜻蜓,1618283790419T0504VE05000117VE000461618283934339,这是蜻蜓,,,1,5,1,这是天庭,"['zhe', 'shi', 'tian', 'ting']"
VE05000117,蜻蜓,1618296805874T0504VE05000117VE000461618296986732,则四蜻蜓,,,1,3,1,这是蜻蜓,"['zhe', 'shi', 'qing', 'ting']"
VE05000117,蜻蜓,1618298013833T0501VE05000117VE000461618298226702,这是皮穷,,,1,2,0,这是皮穷,"['zhe', 'shi', 'pi', 'qiong']"
VE05000117,蜻蜓,1618298310027T0503VE05000117VE000461618298506109,蜻蜓,,,1,3,1,天体,"['tian', 'ti']"
VE05000117,蜻蜓,1618450064906T0504VE05000117VE000461618450204784,蚊子,,,,5,0,,['']
VE05000117,蜻蜓,1618450727708T0503VE05000117VE000461618450924646,蜻蜓,,,,5,1,清晨,"['qing', 'chen']"
VE05000117,蜻蜓,1618451101330T0501VE05000117VE000461618451308273,分,,,,4,0,分,['fen']
VE05000117,蜻蜓,1618454164862T0503VE05000117VE000461618454339340,蜻蜓,,,1,5,1,青皮,"['qing', 'pi']"
VE05000117,蜻蜓,1618454475187T0501VE05000117VE000461618454664188,蜻蜓,,,,4,1,姓田,"['xing', 'tian']"
VE05000117,蜻蜓,1618455362593T0504VE05000117VE000461618455469544,蜻蜓,,,,4,1,,['']
VE05000118,紫色,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000118,紫色,1340T0503VE05000118VE00019,紫色,,,1,5,1,紫色,"['zi', 'se']"
VE05000118,紫色,1346T0502VE05000118VE00019,色,,,,4,0,嗯,['en']
VE05000118,紫色,1618283377735T0503VE05000118VE000191618283620877,紫色,,,1,5,1,紫色,"['zi', 'se']"
VE05000118,紫色,1618294378869T0502VE05000118VE000191618294573869,紫色,,,,5,1,紫色,"['zi', 'se']"
VE05000118,紫色,1618297471484T0502VE05000118VE000191618297696253,紫色,,,,5,1,紫色,"['zi', 'se']"
VE05000118,紫色,1618298310027T0503VE05000118VE000191618298477591,纸舍,,,,3,1,紫色,"['zi', 'se']"
VE05000118,紫色,1618450419482T0502VE05000118VE000191618450608294,这个是紫色,,,,5,1,这个是紫色,"['zhe', 'ge', 'shi', 'zi', 'se']"
VE05000118,紫色,1618450727708T0503VE05000118VE000191618450894496,额,,,,2,0,嗯,['en']
VE05000118,紫色,1618454164862T0503VE05000118VE000191618454309857,紫色,,,1,5,1,次,['ci']
VE05000119,咬,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000119,咬,1350T0504VE05000119VE00410,吃苹果,,,,3,0,吃苹果,"['chi', 'ping', 'guo']"
VE05000119,咬,1618275375251T0505VE05000119VE004101618275545047,在吃东西 ,,,,4,0,在吃东西,"['zai', 'chi', 'dong', 'xi']"
VE05000119,咬,1618283790419T0504VE05000119VE004101618283999731,他在吃苹果,,,,5,0,他在吃苹果,"['ta', 'zai', 'chi', 'ping', 'guo']"
VE05000119,咬,1618296468087T0505VE05000119VE004101618296676873,他在吃苹果,,,,5,0,他在吃苹果,"['ta', 'zai', 'chi', 'ping', 'guo']"
VE05000119,咬,1618296805874T0504VE05000119VE004101618297046494,他在咬苹果,,,,5,1,他在咬苹果,"['ta', 'zai', 'yao', 'ping', 'guo']"
VE05000119,咬,1618450064906T0504VE05000119VE004101618450259060,他在吃苹朵,,,,3,0,他在吃品种啊,"['ta', 'zai', 'chi', 'pin', 'zhong', 'a']"
VE05000119,咬,1618453886603T0505VE05000119VE004101618454044254,吃苹果,,,1,5,0,吃苹果,"['chi', 'ping', 'guo']"
VE05000119,咬,1618455362593T0504VE05000119VE004101618455516191,他债次苹,,,1,3,0,他在吃苹果,"['ta', 'zai', 'chi', 'ping', 'guo']"
VE05000120,抽屉,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000120,抽屉,1340T0503VE05000120VE00039,柜子,,,1,5,0,,['']
VE05000120,抽屉,1618275375251T0505VE05000120VE000391618275568366,欧屉,,,,3,1,,['']
VE05000120,抽屉,1618283377735T0503VE05000120VE000391618283659755,抽屉,,,1,5,1,抽屉,"['chou', 'ti']"
VE05000120,抽屉,1618296468087T0505VE05000120VE000391618296704762,这是抽屉,,,,5,1,这是抽屉,"['zhe', 'shi', 'chou', 'ti']"
VE05000120,抽屉,1618298310027T0503VE05000120VE000391618298520561,柜子,,,1,5,0,,['']
VE05000120,抽屉,1618450727708T0503VE05000120VE000391618450938446,屉,,,,5,0,且,['qie']
VE05000120,抽屉,1618453886603T0505VE05000120VE000391618454069892,这是抽屉,,,,5,1,这是、抽屉,"['zhe', 'shi', 'chou', 'ti']"
VE05000120,抽屉,1618454164862T0503VE05000120VE000391618454354302,诶次,,,1,1,0,为此,"['wei', 'ci']"
VE05000121,座,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000121,座,1350T0504VE05000121VE00681,暂不是一棵一棵的,,,,3,0,但不是一颗一颗的,"['dan', 'bu', 'shi', 'yi', 'ke', 'yi', 'ke', 'de']"
VE05000121,座,1618275375251T0505VE05000121VE006811618275535768,是一座一座的,,,,5,1,是一座一座的,"['shi', 'yi', 'zuo', 'yi', 'zuo', 'de']"
VE05000121,座,1618283790419T0504VE05000121VE006811618283986604,山是连在,,,1,4,0,年这是是,"['nian', 'zhe', 'shi', 'shi']"
VE05000121,座,1618296468087T0505VE05000121VE006811618296667729,三是很高的,,,1,3,0,三是很高的,"['san', 'shi', 'hen', 'gao', 'de']"
VE05000121,座,1618296805874T0504VE05000121VE006811618297037567,三是一幢一幢的,,,,3,0,三是幢幢的,"['san', 'shi', 'zhuang', 'zhuang', 'de']"
VE05000121,座,1618450064906T0504VE05000121VE006811618450251615,是很大的,,,,5,0,是很大的,"['shi', 'hen', 'da', 'de']"
VE05000121,座,1618453886603T0505VE05000121VE006811618454034474,山是一幢一幢的,,,1,5,0,山是幢幢的,"['shan', 'shi', 'zhuang', 'zhuang', 'de']"
VE05000121,座,1618455362593T0504VE05000121VE006811618455508577,三是一个,,,1,3,0,个,['ge']
VE05000122,叼,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000122,叼,1350T0504VE05000122VE00479,抢骨头,,,1,5,0,小骨头,"['xiao', 'gu', 'tou']"
VE05000122,叼,1618275375251T0505VE05000122VE004791618275526728,它在吃骨头,,,1,5,0,他在吃骨头,"['ta', 'zai', 'chi', 'gu', 'tou']"
VE05000122,叼,1618283790419T0504VE05000122VE004791618283973767,它 在吃骨头,,,1,5,0,他在吃骨头,"['ta', 'zai', 'chi', 'gu', 'tou']"
VE05000122,叼,1618296468087T0505VE05000122VE004791618296656586,它在吃骨头,,,1,5,0,他在吃骨头,"['ta', 'zai', 'chi', 'gu', 'tou']"
VE05000122,叼,1618296805874T0504VE05000122VE004791618297027092,咬骨头,,,1,5,0,咬骨头,"['yao', 'gu', 'tou']"
VE05000122,叼,1618450064906T0504VE05000122VE004791618450240514,带吃读头,,,,3,0,带吃独特,"['dai', 'chi', 'du', 'te']"
VE05000122,叼,1618453886603T0505VE05000122VE004791618454023984,这个小狗在吃骨头,,,,5,0,这个小狗在吃骨头,"['zhe', 'ge', 'xiao', 'gou', 'zai', 'chi', 'gu', 'tou']"
VE05000122,叼,1618455362593T0504VE05000122VE004791618455500014,次骨头,,,,3,0,吃骨头,"['chi', 'gu', 'tou']"
VE05000123,花园、花圃、苗圃,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000123,花园、花圃、苗圃,1350T0504VE05000123VE01222,嗯,,,,5,0,嗯,['en']
VE05000123,花园、花圃、苗圃,1618275375251T0505VE05000123VE012221618275531948,花园,,,,5,1,花园,"['hua', 'yuan']"
VE05000123,花园、花圃、苗圃,1618283790419T0504VE05000123VE012221618283981407,这是 花园,,,,5,1,这是花园,"['zhe', 'shi', 'hua', 'yuan']"
VE05000123,花园、花圃、苗圃,1618296468087T0505VE05000123VE012221618296662821,这是公园,,,,5,0,这是公务员,"['zhe', 'shi', 'gong', 'wu', 'yuan']"
VE05000123,花园、花圃、苗圃,1618296805874T0504VE05000123VE012221618297032409,花园,,,,5,1,花园,"['hua', 'yuan']"
VE05000123,花园、花圃、苗圃,1618450064906T0504VE05000123VE012221618450247110,这是花园,,,,5,1,这是、花园,"['zhe', 'shi', 'hua', 'yuan']"
VE05000123,花园、花圃、苗圃,1618453886603T0505VE05000123VE012221618454029630,/,,,,0,0,,['']
VE05000123,花园、花圃、苗圃,1618455362593T0504VE05000123VE012221618455504101,花园,,,,5,1,花园,"['hua', 'yuan']"
VE05000124,挤、挤压,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000124,挤、挤压,1340T0503VE05000124VE00880,挤牙膏,,,1,5,1,挤牙膏,"['ji', 'ya', 'gao']"
VE05000124,挤、挤压,1618275375251T0505VE05000124VE008801618275574856,在挤牙膏,,,1,5,1,再挤牙膏,"['zai', 'ji', 'ya', 'gao']"
VE05000124,挤、挤压,1618283377735T0503VE05000124VE008801618283667943,他在挤牙膏,,,1,5,1,它在挤牙膏,"['ta', 'zai', 'ji', 'ya', 'gao']"
VE05000124,挤、挤压,1618296468087T0505VE05000124VE008801618296714661,他在挤牙膏,,,1,5,1,他在挤牙膏,"['ta', 'zai', 'ji', 'ya', 'gao']"
VE05000124,挤、挤压,1618298310027T0503VE05000124VE008801618298528091,挤牙膏,,,1,5,1,挤牙膏,"['ji', 'ya', 'gao']"
VE05000124,挤、挤压,1618450727708T0503VE05000124VE008801618450946674,在刷牙,,,,5,0,是刷牙,"['shi', 'shua', 'ya']"
VE05000124,挤、挤压,1618453886603T0505VE05000124VE008801618454077685,倚牙膏,,,,3,1,比牙膏,"['bi', 'ya', 'gao']"
VE05000124,挤、挤压,1618454164862T0503VE05000124VE008801618454361911,挤牙膏,,,1,5,1,挤牙膏,"['ji', 'ya', 'gao']"
VE05000125,迟、晚,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000125,迟、晚,1340T0503VE05000125VE01260,/,,1,,0,0,知道不知道？,"['zhi', 'dao', 'bu', 'zhi', 'dao']"
VE05000125,迟、晚,1346T0502VE05000125VE01260,老师说同学,,,,5,0,老师说同学,"['lao', 'shi', 'shuo', 'tong', 'xue']"
VE05000125,迟、晚,1618283377735T0503VE05000125VE012601618283624897,同学来晚了,,,1,5,1,同学来晚了,"['tong', 'xue', 'lai', 'wan', 'le']"
VE05000125,迟、晚,1618294378869T0502VE05000125VE012601618294577895,同学来晚了,,,1,5,1,重新来晚了,"['zhong', 'xin', 'lai', 'wan', 'le']"
VE05000125,迟、晚,1618297471484T0502VE05000125VE012601618297702102,他来 他到学校来晚了,,,1,5,1,他来他到学校来晚了,"['ta', 'lai', 'ta', 'dao', 'xue', 'xiao', 'lai', 'wan', 'le']"
VE05000125,迟、晚,1618298310027T0503VE05000125VE012601618298481935,小朋友迟到了,,,1,5,1,小朋友知道了,"['xiao', 'peng', 'you', 'zhi', 'dao', 'le']"
VE05000125,迟、晚,1618450419482T0502VE05000125VE012601618450613678,他来得太晚了,,,,5,1,他来的太晚了,"['ta', 'lai', 'de', 'tai', 'wan', 'le']"
VE05000125,迟、晚,1618450727708T0503VE05000125VE012601618450899000,/,,,,0,0,成水的这种非常,"['cheng', 'shui', 'de', 'zhe', 'zhong', 'fei', 'chang']"
VE05000125,迟、晚,1618454164862T0503VE05000125VE012601618454315219,迟到,,,1,5,1,渠道,"['qu', 'dao']"
VE05000126,蚯蚓,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000126,蚯蚓,1343T0501VE05000126VE01276,蚯蚓,,,,3,1,投影,"['tou', 'ying']"
VE05000126,蚯蚓,1346T0502VE05000126VE01276,蚯蚓,,,,5,1,蚯蚓,"['qiu', 'yin']"
VE05000126,蚯蚓,1618277350113T0501VE05000126VE012761618277504557,这是虫子,,,1,4,0,但是肠子,"['dan', 'shi', 'chang', 'zi']"
VE05000126,蚯蚓,1618294378869T0502VE05000126VE012761618294597429,这是 毛毛虫,,,1,5,0,这是毛毛虫,"['zhe', 'shi', 'mao', 'mao', 'chong']"
VE05000126,蚯蚓,1618297471484T0502VE05000126VE012761618297725900,一条红色的色,,,1,3,0,一条红色的蛇,"['yi', 'tiao', 'hong', 'se', 'de', 'she']"
VE05000126,蚯蚓,1618298013833T0501VE05000126VE012761618298153337,这是 蛇,,,1,4,0,这是,"['zhe', 'shi']"
VE05000126,蚯蚓,1618450419482T0502VE05000126VE012761618450633342,这个是毛毛虫,,,,5,0,这个是毛毛虫,"['zhe', 'ge', 'shi', 'mao', 'mao', 'chong']"
VE05000126,蚯蚓,1618451101330T0501VE05000126VE012761618451226431,蚓,,,,2,0,为,['wei']
VE05000126,蚯蚓,1618454475187T0501VE05000126VE012761618454598545,蚯蚓,,,,5,1,蚯蚓,"['qiu', 'yin']"
VE05000127,后面,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000127,后面,1340T0503VE05000127VE00996,外面,,,1,5,0,外面,"['wai', 'mian']"
VE05000127,后面,1618275375251T0505VE05000127VE009961618275595235,/,,,1,0,0,,['']
VE05000127,后面,1618279812882T0403VE05000127VE009961618280094272,昂边,,,,3,0,我们毕业,"['wo', 'men', 'bi', 'ye']"
VE05000127,后面,1618283377735T0503VE05000127VE009961618283604613,后面,,,1,4,1,后面,"['hou', 'mian']"
VE05000127,后面,1618296468087T0505VE05000127VE009961618296742963,外面,,,,5,0,外面,"['wai', 'mian']"
VE05000127,后面,1618297906963T0402VE05000127VE009961618298194348,正方形,,,1,4,0,正方形,"['zheng', 'fang', 'xing']"
VE05000127,后面,1618298310027T0503VE05000127VE009961618298465044,里面,,,1,4,0,,['']
VE05000127,后面,1618299133972T0403VE05000127VE009961618299409252,/,,,1,0,0,,['']
VE05000127,后面,1618299226861T0403VE05000127VE009961618299466658,已面,,,1,2,0,,['']
VE05000127,后面,1618299730739T0402VE05000127VE009961618300054319,他和 嗯 给他一起,,,,3,0,他可能给他一起,"['ta', 'ke', 'neng', 'gei', 'ta', 'yi', 'qi']"
VE05000127,后面,1618449796526T0403VE05000127VE009961618450083558,/,,,,0,0,,['']
VE05000127,后面,1618450727708T0503VE05000127VE009961618450882177,里面,,,1,4,0,就是说里面,"['jiu', 'shi', 'shuo', 'li', 'mian']"
VE05000127,后面,1618453886603T0505VE05000127VE009961618454100966,在正方体的后部,,,1,5,1,在正方体的后部,"['zai', 'zheng', 'fang', 'ti', 'de', 'hou', 'bu']"
VE05000127,后面,1618454164862T0503VE05000127VE009961618454298561,里面,,,1,5,0,里面,"['li', 'mian']"
VE05000127,后面,1618468822007T0402VE05000127VE009961618469024455,正外,,,1,3,0,,['']
VE05000127,后面,1618469463349T0403VE05000127VE009961618469691896,后边,,,1,5,1,,['']
VE05000127,后面,1618469524076T0403VE05000127VE009961618469740166,/,,,,0,0,,['']
VE05000127,后面,1618470554451T0402VE05000127VE009961618470770249,滚 圆形在滚,,,1,4,0,我原先在滚,"['wo', 'yuan', 'xian', 'zai', 'gun']"
VE05000127,后面,1618470847973T0403VE05000127VE009961618471068431,一面,,,,3,0,一面,"['yi', 'mian']"
VE05000127,后面,1618471019753T0402VE05000127VE009961618471322965,在一面的是那一头,,,,3,0,这里面的是那一头,"['zhe', 'li', 'mian', 'de', 'shi', 'na', 'yi', 'tou']"
VE05000128,掏,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000128,掏,1350T0504VE05000128VE01024,嗯 拉口袋,,,,4,0,嗯拉个口袋,"['en', 'la', 'ge', 'kou', 'dai']"
VE05000128,掏,1618275375251T0505VE05000128VE010241618275561874,他在拿东西,,,,5,0,他在拿东西,"['ta', 'zai', 'na', 'dong', 'xi']"
VE05000128,掏,1618283790419T0504VE05000128VE010241618284020020,他在拿东西,,,,5,0,他在拿东西,"['ta', 'zai', 'na', 'dong', 'xi']"
VE05000128,掏,1618296468087T0505VE05000128VE010241618296699368,他在掏口袋,,,,5,1,他在掏口袋,"['ta', 'zai', 'tao', 'kou', 'dai']"
VE05000128,掏,1618296805874T0504VE05000128VE010241618297070860,在拿 他在拿纸巾,,,1,5,0,他在拿纸，他在拿纸巾,"['ta', 'zai', 'na', 'zhi', 'ta', 'zai', 'na', 'zhi', 'jin']"
VE05000128,掏,1618450064906T0504VE05000128VE010241618450278283,他在摸头袋,,,,3,0,他在摸头戴,"['ta', 'zai', 'mo', 'tou', 'dai']"
VE05000128,掏,1618453886603T0505VE05000128VE010241618454061633,他在,,,1,4,0,还在,"['huan', 'zai']"
VE05000128,掏,1618455362593T0504VE05000128VE010241618455534832,拉裤子,,,1,5,0,拉裤子,"['la', 'ku', 'zi']"
VE05000129,刺,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,
VE05000129,刺,1340T0503VE05000129VE00259,仙人掌,,,1,3,0,仙人掌,"['xian', 'ren', 'zhang']"
VE05000129,刺,1618275375251T0505VE05000129VE002591618275582249,仙人掌,,,1,4,0,仙人掌,"['xian', 'ren', 'zhang']"
VE05000129,刺,1618277511749T0403VE05000129VE002591618278078155,仙人掌,,,,5,0,仙人掌,"['xian', 'ren', 'zhang']"
VE05000129,刺,1618279812882T0403VE05000129VE002591618280077854,这是,,,,5,0,这是,"['zhe', 'shi']"
VE05000129,刺,1618283377735T0503VE05000129VE002591618283592191,四一个刺,,,,3,1,是一个词,"['shi', 'yi', 'ge', 'ci']"
VE05000129,刺,1618296468087T0505VE05000129VE002591618296725183,这是,,,1,4,0,这是,"['zhe', 'shi']"
VE05000129,刺,1618297906963T0402VE05000129VE002591618298173392,/,,,,0,0,,['']
VE05000129,刺,1618298310027T0503VE05000129VE002591618298450082,这 是,,,1,4,0,这,['zhe']
VE05000129,刺,1618299133972T0403VE05000129VE002591618299385954,de yu,1,,1,1,0,对嗯,"['dui', 'en']"
VE05000129,刺,1618299226861T0403VE05000129VE002591618299456529,燕人掌,,,,3,0,新生儿,"['xin', 'sheng', 'er']"
VE05000129,刺,1618299730739T0402VE05000129VE002591618300042810,/,,,1,0,0,,['']
VE05000129,刺,1618449796526T0403VE05000129VE002591618450065855,/,,,,0,0,,['']
VE05000129,刺,1618450690039T0402VE05000129VE002591618450880668,/,,,,0,0,,['']
VE05000129,刺,1618450727708T0503VE05000129VE002591618450867191,仙人掌,,,,4,0,千分之,"['qian', 'fen', 'zhi']"
VE05000129,刺,1618453886603T0505VE05000129VE002591618454087294,这是仙人掌的刺,,,,5,1,这是仙人掌的刺,"['zhe', 'shi', 'xian', 'ren', 'zhang', 'de', 'ci']"
VE05000129,刺,1618454164862T0503VE05000129VE002591618454285074,仙人zang,1,,,3,0,仙人掌,"['xian', 'ren', 'zhang']"
VE05000129,刺,1618468822007T0402VE05000129VE002591618469010840,/,,,,0,0,,['']
VE05000129,刺,1618469463349T0403VE05000129VE002591618469676698,仙人掌,,,,4,0,仙人掌,"['xian', 'ren', 'zhang']"
VE05000129,刺,1618470554451T0402VE05000129VE002591618470753748,这是 树根,,,1,4,0,这是树根,"['zhe', 'shi', 'shu', 'gen']"
